id,keyword,text,target
692,lốc xoáy,Gần 500 tấn sầu riêng bị rụng do lốc xoáy https://t.co/SHsma97MFe https://t.co/uJwbn9Herc,1
693,lốc xoáy,"@thuylinhh2311 Cho luôn lốc xoáy 

I vote for #MTVLAKPOPBTS #MTVLAHITMYUNIVERSE at this year's #PremiosMTVMIAW",0
694,lốc xoáy,@BlockChannelVN Bay hết theo lốc xoáy r 🥲,0
695,lốc xoáy,Quang cảnh từ không gian của siêu tế bào lốc xoáy bạo lực xé nát Chicago.,1
697,lốc xoáy,Mơ thấy lốc xoáy và luận giải ý nghĩa giấc mơ thấy lốc xoáy https://t.co/CfKc197LgP,0
698,lốc xoáy,"“P’Gigga: Người mà bị mọi người xúm lại chọc nhiều nhất gần đây đó là…

: Tưởng đâu đang chơi tonado*, người Hia mỏng manh lắm” 
*Lốc xoáy 
",0
699,lốc xoáy,Nhiều nông dân trắng tay sau trận lốc xoáy ở miền núi Khánh Hòa https://t.co/8Gtg2hVK4e,0
700,lốc xoáy,Chiêu Thức : Lếu Lều Kiểu Lốc Xoáy - Bị Thất Truyền ! https://t.co/fjwvYV0JRU via @YouTube,0
701,lốc xoáy,Lốc xoáy gây thiệt hại nặng ở Khánh Hòa https://t.co/jOThbec5sE,1
702,lốc xoáy,"Lốc xoáy cuốn đi về nơi phương trời nào luôn
#AtthaphanPhunsawat 
#DestaqueSérieAsiática
#SECAwards",0
703,lốc xoáy,"Gió lốc xoáy xoay vòng vòng nha
#AtthaphanPhunsawat 
#DestaqueSérieAsiática #SECAwards",0
705,lốc xoáy,vẽ tóc lốc xoáy nhiều quá nên giờ ray quên mất cách vẽ tóc xù rồi??,0
706,lốc xoáy,"Liệu át mu có thật hãm loz hay do Thu đu bê đê ảo tưởng ? 
Liệu sự tình bảo vệ đó là màn tẩy trắng lốc xoáy siêu việt hay là sự ảo tưởng của hater át mu đó =))))) 
Liệu có phải át mu chòi rách thiếu idea page đế độ đi núp lùm fan cp để cắn ẳng ẳng",0
708,lốc xoáy,"Pháp và Tây Ban Nha khủng khiếp khi Bão Yakecan tàn phá Nam Mỹ

Phân tích: Một tuần cực đoan khác với đỉnh cao đẩy tới 40C ở Tây Ban Nha và một cơn lốc xoáy cận nhiệt đới hiếm gặp ở Uruguay và Brazil

https://t.co/4wA0ZYJ1ue",1
709,lốc xoáy,"Lốc xoáy tấn công thành phố ở Đức khiến 40 người bị thương, ít nhất 1 người thiệt mạng https://t.co/vFswUBsn8r",1
710,lốc xoáy,Lốc xoáy lửa bên trong bong bóng https://t.co/1jpV0I1vsT via @YouTube,1
711,lốc xoáy,"Một cơn lốc xoáy quét qua Paderborn, Đức và làm ít nhất 30 người bị thương, chính quyền cho biết https://t.co/aeCZxmHo8S",1
712,lốc xoáy,"Một người chết, 44 người bị thương trong trận lốc xoáy Michigan xé toạc nhà cửa và cơ sở kinh doanh

Thành phố nhỏ Gaylord ở Bắc Michigan đã bị cơn lốc xoáy đánh tan vào chiều thứ Sáu.",1
713,lốc xoáy,@MLinhTng6 Thổi ra lốc xoáy,0
714,lốc xoáy,"Đêm 17/5, nhiều vùng biển có mưa dông, đề phòng lốc xoáy, gió giật mạnh https://t.co/P8RPLs3iAm",1
716,lốc xoáy,Di Linh: Lốc xoáy gây tốc mái nhà dân ở xã Tân Thượng https://t.co/KUGWpp4YiQ,1
717,lốc xoáy,dự báo bão lốc xoáy cảnh báo đặc biệt sát thương lớn và nạn nhân không liên quan là Taeyeon sắp bị lôi đầu vào cơn bão này,1
718,lốc xoáy,"Hơn một nửa Hoa Kỳ bị hạn hán khi cháy rừng, hoạt động lốc xoáy gia tăng

Theo báo cáo của NOAA, các vụ cháy nổ đã bắt đầu sớm hơn và số lượng lớn hơn mức trung bình vào tháng 4. https://t.co/3JKefuW7UE",1
719,lốc xoáy,Cờ Tướng Học Những Cách Xuất Quân (Thuận Pháo) TẤN CÔNG LỐC XOÁY Hay Nhất. https://t.co/6VPNaB2XPd via @YouTube,0
720,lốc xoáy,Lốc Xoáy https://t.co/dDy7G48XSn,0
722,lốc xoáy,đề nghị nhà đài bỏ quả tóc lốc xoáy đi ạ,0
723,lốc xoáy,"Lốc xoáy khổng lồ cuốn bay nhà cửa tại Mỹ, khiến 1000 người rơi vào cảnh mất điện trầm trọng https://t.co/ctS9voBfwZ",1
725,lốc xoáy,"#VTCNews #Vietnam 
Bạn có biết xử lý thế nào khi vô tình ở trong các tình huống cháy rừng, giông bão hay lốc xoáy? ]]&gt;
https://t.co/g323lHrcih",1
726,lốc xoáy,"Lốc xoáy khủng khiếp làm tốc mái 2 phòng học, 3 học sinh bị thương https://t.co/IDPc0UBuH7 https://t.co/oWu9cdAX69",1
727,lốc xoáy,"Lốc xoáy làm tốc mái trường học và nhà dân, 3 học sinh bị thương https://t.co/KUiCNMow0a",1
729,lốc xoáy,Ba học sinh bị thương do lốc xoáy https://t.co/FBVeLAzA1M https://t.co/kSgKjJ6HzH,1
730,lốc xoáy,Bố mẹ đang trông chừng con chó của tui khi tui đang đi xa nhà. Ở nhà tui hiện đang có cảnh báo lốc xoáy và bố đã gửi cho tui bức ảnh này để thông báo rằng nó sẽ được an toàn https://t.co/QZFnwK2DgK,0
731,lốc xoáy,Lốc xoáy gây nhiều thiệt hại tại Texas https://t.co/hrpSOkE16J,1
732,lốc xoáy,Papa's Cluckeria To Go! là một game mô phỏng nằm trong loạt trò chơi quản lý cửa hàng Papa To Go. Nhiệm vục của bạn là tạo ra những chiếc bánh mỳ kẹp thịt gà thơm ngon và đồ uống lốc xoáy trong game Papa's Cluckeria To Go! https://t.co/OGjGcq6k4N https://t.co/fY5kECrcmN,0
733,lốc xoáy,"Bình Định: Mưa lớn kèm lốc xoáy gãy cả trụ điện, 2 người bị thương - Báo Thanh Niên https://t.co/xqIv6Jj8sW qua @GoogleNews",1
734,lốc xoáy,@Honghip25218979 @gulfkanawut vậy à bên chị có một cơn lốc xoáy vừa đi qua,1
736,lốc xoáy,@TrisicaBeauty Ib nha e . 16cm . Đặt biệt biết lếu lều kiểu lốc xoáy,0
737,lốc xoáy,"Lần đầu tiên trong đời thấy lốc xoáy khiến người ta đang chạy xe ngã ầm ầm trước mặt luôn..sợ kinh khủng.. Tưởng đâu bay luôn 2 cái tủ và cái mái hiên trước sân luôn rồi..nắng thì như thiêu đốt đến khi chuyển mưa thì sấm sét, lốc xoáy..bụi ngập trời",1
739,lốc xoáy,"MẸO KHAI CUỘC Pháo Đầu Xe Qua Hà 3 CÁCH ĐÁNH LỐC XOÁY, Cách Chơi Cờ Tướn... https://t.co/wIrYjoUHRI via @YouTube",0
740,lốc xoáy,Cập nhật: mối đe dọa lốc xoáy gia tăng ở phía đông Waco và phía đông bắc Austin.,1
741,lốc xoáy,BỎ TÚI 3 Cách Đánh Pháo Đầu Mã Đội TẤN CÔNG LỐC XOÁY ~ Học Cờ Tướng Khai... https://t.co/FhdyHKHXda qua @YouTube,0
742,lốc xoáy,"Bạn đang tìm kiếm một công cụ tra cứu thông tin thời tiết hằng ngày tại nơi bạn đang sinh sống? Để xem tin tức cập nhật về thời tiết hôm nay, ngày mai, cũng như khả năng có mưa, nắng nóng, bão, lũ, lốc xoáy... thì đã có trang web https://t.co/x0tKCncGpG",0
743,lốc xoáy,Cơn lốc xoáy bí ẩn | Kiki và những người bạn | Hoạt hình thiếu nhi vui n... https://t.co/zwmVfLvrrG via @YouTube,0
745,lốc xoáy,"Từ 13/3, vùng biển phía Tây ở giữa và Nam Biển Đông, vùng biển ngoài khơi từ Bình Thuận đến Cà Mau có mưa rào và dông, có khả năng xảy ra lốc xoáy, gió giật mạnh. https://t.co/u5ol9Fe10a https://t.co/jd1MUNnR8O",1
746,lốc xoáy,"Vùng áp thấp gió giật cấp 8 trên Biển Đông gây mưa giông, lốc xoáy https://t.co/3xQOVstqCz",1
747,lốc xoáy,"Rảnh thì dạo chơi, tuy nhiên bộ môn này ám ảnh gớm mặt, nhìn đâu cũng bị ảo, ko gian trong mắt và giấc ngủ đểu bị phủ lên rất nhiều màu, nD, những mảnh vỡ, tuyến tính, lốc xoáy, bụi quang học",0
749,lốc xoáy,Haha nhìn phần light stick t nghĩ đến nhóm mình chắc sẽ là 1 cái lốc xoáy kkkkk,0
750,lốc xoáy,"Theo dự báo, thời tiết miền Bắc sẽ ấm lên còn miền Nam gia tăng nắng nóng. 
Tháng 3 cũng là tháng chuyển mùa ở miền Bắc, sẽ có những đợt mưa dông kèm theo các hiện tượng thời tiết cực đoan như mưa đá, lốc xoáy và gió giật mạnh.
https://t.co/oa1ZViGvXe https://t.co/djTqtzhKSU",1
751,lốc xoáy,"Suy luận một chút, hồi bé lúc stress, mình thường vẽ lốc xoáy, hoặc tia sét, nhưng dường như nó bị bó hẹp, vì vậy mới có bộ môn Pollock :)) tao vẽ thứ gì mà tao cảm thấy",0
753,lốc xoáy,Nằm mơ thấy lốc xoáy là điềm báo gì? Đánh lô đề con gì? https://t.co/GdcZ96VB7T,0
754,lốc xoáy,"Tìm hiểu vòi rồng là gì? lốc xoáy là gì?
#voirong #locxoay #mayruaxegiadinh
https://t.co/EbjRlXH7k3
https://t.co/EbjRlXH7k3",0
755,lốc xoáy,@mint_stardust Ũmg Bao cát lốc xoáy,1
756,lốc xoáy,@shinytarooo Ứ ừ tình iu đấy chị hihi chừng nào ra sketchzine em vẽ tặng tóc lốc xoáy cho kkkkk,0
757,lốc xoáy,@_brumouss_ đột nhiên thấy tóc lốc xoáy cũng xinh nhỉ...,0
758,lốc xoáy,"Ngày 17/2, cơn bão mùa đông mạnh đã tràn qua nửa phía Đông nước Mỹ, mang đến mối đe dọa thời tiết gồm tuyết rơi dày, giông bão gây thiệt hại và khả năng xảy ra lốc xoáy. https://t.co/pgdjLhKxty https://t.co/5BYOlihK3G",1
761,lốc xoáy,"@tunn_twt @BTS_twt Khoai tây lốc xoáy

I vote for #BTSARMY for #BestFanArmy at the 2022 #iHeartAwards @BTS_twt",0
762,lốc xoáy,Khải lốc xoáy ! #TikTok https://t.co/6J9UCq9Mvz,0
763,lốc xoáy,Thí Nghiệm Liên Quân: TOP 5 Tướng Siêu Tốc Độ Mùa 21 Combo Mạnh | x1000 lốc xoáy POT | Cách chơi game liên minh tốc chiến hay https://t.co/iHPO9LdG98,0
764,lốc xoáy,"@tunn_twt @AminnieKim @BTS_twt 2: khoai tây lốc xoáy ạ

#BUTTER #BestMusicVideo #iHeartAwards @BTS_twt",0
766,lốc xoáy,"một cốc hồng trà pha đặc, một miếng bánh giò nóng nghi ngút hơi. em đã trông thấy anh khắp chốn những khi lòng em ấm áp tràn đầy cho đến khi bộn bề như vừa kịp thoát ra khỏi cơn lốc xoáy từ đám mây dông nọ, em đã luôn thấy anh. ước gì anh của em luôn vui.",0
767,lốc xoáy,Dùng Ô Cản Lốc Xoáy Vượt Qua Kiếp Nạn Lưu Phong Hà - Natra Phần 3 Tập 9 ... https://t.co/jqpziH0zJA via @YouTube,0
768,lốc xoáy,Vật lý Đại dương Trái đất và Lốc xoáy Sao Mộc https://t.co/gfiDXw89cw qua @YouTube,1
769,lốc xoáy,"giờ mới để ý là có cái lốc xoáy sau lưng mấy anh :33

WHO IS TEMPEST
#TPST_LAST_TRAILER
#A_STORM_IS_APPROACHING
#TPST_GROUP_TRAILER
@TPST__official @TPST_twt https://t.co/9CTufWsDeW",0
770,lốc xoáy,"Chờ lốc xoáy kkkk
#TPST_LAST_TRAILER
#A_STROM_IS_APPROACHING
#TPST_GROUP_TRAILER https://t.co/JHZxCXz0DH",0
772,lốc xoáy,Cái feed bên IG các thành viên hiện hình lốc xoáy thiệt đó chời #TEMPEST #TPST https://t.co/13tH2nRb7n,0
773,lốc xoáy,Điềm Báo Nằm Mơ Thấy Lốc Xoáy Và Đánh Đề Con Gì? https://t.co/MQs9xoUBD2,0
774,lốc xoáy,"Nằm mơ thấy Lốc Xoáy: Ý nghĩa &amp; Nên đánh con gì?
Nguồn chi tiết tại :https://t.co/CFpj1OYgM3",0
776,lốc xoáy,Giờ mới để ý hình vòng tròn lốc xoáy như logo nhóm lun nèiiiiiiiiiiii #TEMPEST #템페스트 #KOREAQUEST_TEMPEST,0
777,lốc xoáy,"Ngoài cái ảnh kí hiệu giải mã thì tui cũng thấy nó giống lốc xoáy🌪nữa. Chỗ tay chỉ xuống như là cái lỗ hổng ở giữa của lốc xoáy ý . Ngay lần đầu nhìn ảnh đã tưởng tượng ra vậy rồi. Ai giống tui không 
TEMPEST
#KOREAQUEST_TEMPEST 
BILLBOARD
#TEMPEST https://t.co/CN6OZRmmXn",0
778,lốc xoáy,"TEMPEST Lốc xoáy #KOREAQUEST_TEMPEST
CUPHOLDER
#KQUEST_TEMPEST
CUPHOLDER
#tempest #tpst",0
779,lốc xoáy,"nhóm rã thì mình mới bắt đầu dùng twitter, rã xong buồn mới bắt đầu đọc đam rồi học tiếng trung, rồi dần dần mọi thứ mới phát triển thành như này. người ta hay nói con bướm đập cánh ở Brazil có thể gây ra cơn lốc xoáy ở Texas, k có nụ cười của csy",0
780,lốc xoáy,"TEMPEST Lốc xoáy #KOREAQUEST_TEMPEST
CUPHOLDER",0
782,lốc xoáy,@MS_Vitaminhubi Có biểu tượng tương tự như lốc xoáy càng chắc chắn thêm!!!,0
783,lốc xoáy,@Hng71951294 Đá lưỡi lốc xoáy nhé,0
784,lốc xoáy,@TPST__official nhìn giống hình nhìn từ phía trên lốc xoáy ko mn nhở?? https://t.co/vE8YS6t4cf,0
785,lốc xoáy,@Rose_linnnn hình như là cái logo là hình nhìn từ trên xuống của lốc xoáy đúng ko ???,0
787,lốc xoáy,@06Dieuthu hình như là cái logo là hình nhìn từ trên xuống của lốc xoáy đúng ko???,0
788,lốc xoáy,"Lốc xoáy khủng khiếp, mưa đá và hàng nghìn tia sét ập đến nước Ý https://t.co/8s0qysjCe7 via @YouTube",1
789,lốc xoáy,Xịt gầm lốc xoáy – Rửa gầm xe ô tô – CBT 02 – BT Motor Spa https://t.co/2OVzaj9dOP,0
790,lốc xoáy,ê nma nhà đài có thể hong làm quả tóc lốc xoáy kia nữa được không ạ,0
791,lốc xoáy,"Lốc xoáy khủng khiếp, mưa đá và hàng nghìn tia sét ập đến nước Ý https://t.co/8s0qysjCe7 via @YouTube",1
792,lốc xoáy,"SAIGON TV -ĐIỂM TIN 12/14/2021-Lốc xoáy tấn công 5 tiểu bang Mỹ, có thể... https://t.co/6LRTfZ1bQL qua @YouTube",1
793,lốc xoáy,Chuỗi thảm họa giáng xuống ‘rốn lốc xoáy’ Mỹ https://t.co/JYLF9J276P,1
795,lốc xoáy,Lốc xoáy có liên quan đến biến đổi khí hậu? https://t.co/M6WTM54ntu,1
796,lốc xoáy,Tại sao Mỹ hứng chịu trận lốc xoáy chết người? https://t.co/30NLG3mfR8,1
797,lốc xoáy,Mỹ: Lý do khiến miền nam Mỹ trở thành 'rốn' lốc xoáy https://t.co/GYLisaSlSc,1
798,lốc xoáy,Thị trấn Mỹ tan hoang sau trận lốc xoáy - VnExpress https://t.co/44OEFiQuqR,1
799,lốc xoáy,"Ngày 14/12, Chủ tịch Trung Quốc Tập Cận Bình gửi điện chia buồn đến Tổng thống Mỹ Joe Biden sau khi được tin trận lốc xoáy tấn công nhiều bang ở miền Trung nước Mỹ. https://t.co/HIIosHfjia",1
801,lốc xoáy,"Hình ảnh vệ tinh trước và sau lốc xoáy kinh hoàng ở Mỹ
Ít nhất 30 cơn lốc xoáy đã quét qua 6 tiểu bang của Mỹ, gây tàn phá nhà cửa, khiến hàng trăm người thiệt mạng, mất tích cuối tuần qua. https://t.co/WnnJKgj8Lk",1
802,lốc xoáy,Liệu các trận lốc xoáy kinh hoàng tại Mỹ có liên quan đến biến đổi khí hậu? https://t.co/oUWm2lFihv,1
803,lốc xoáy,"Tổng cộng 88 người hiện đã được xác nhận thiệt mạng sau đợt lốc xoáy kinh hoàng tại Mỹ, trong đó có 74 người ở bang Kentucky, và 105 người khác hiện vẫn đang bị mất tích. Theo đó, nạn nhân nhỏ tuổi nhất mới chỉ 5 tháng tuổi (AP) 
#KentuckyTornadoes https://t.co/i8ggtrfMd0",1
805,lốc xoáy,Biden xác nhận khi nào anh ấy sẽ đến thăm Kentucky bị lốc xoáy - RT USA News https://t.co/C5dYifyePn,1
806,lốc xoáy,Đinh Quang Anh Thái | Số tử vong vì các trận lốc xoáy tại Kentucky c... https://t.co/w1UOBN06GD qua @YouTube,1
807,lốc xoáy,Lãnh đạo Việt Nam chia buồn về thảm họa lốc xoáy ở Mỹ https://t.co/on48qUeaZq,1
808,lốc xoáy,Cơn lốc xoáy chết chóc nhất lịch sử Mỹ https://t.co/ieIdtTcMKp,1
810,lốc xoáy,Lãnh đạo Việt Nam chia buồn về thảm họa lốc xoáy ở Mỹ https://t.co/TFUYQa4Ufu,1
811,lốc xoáy,"Lốc xoáy như tận thế ở Mỹ: 80 người vẫn còn mất tích https://t.co/cSoPfb35ZO
https://t.co/TTe5blHNA6",1
812,lốc xoáy,Lốc xoáy như tận thế ở Mỹ: 80 người vẫn còn mất tích https://t.co/yVtKlI9JxD,1
813,lốc xoáy,Cứu hộ Mỹ tìm nạn nhân sau thảm họa lốc xoáy - VnExpress https://t.co/ZONrm0hP0j,1
814,lốc xoáy,"Lốc xoáy tấn công nhà kho Amazon, nhiều người thiệt mạng https://t.co/rPhWiac1LV",1
816,lốc xoáy,"Tài xế Amazon chết trong phòng tắm tránh lốc xoáy cùng đồng nghiệp
https://t.co/hQi36wI4VA",1
817,lốc xoáy,"Sau lốc xoáy ở Mỹ, đã có 94 người thiệt mạng và 80 người mất tích https://t.co/Izw9jtm4Wt",1
818,lốc xoáy,"Lốc xoáy quét qua nhiều bang Mỹ, có thể 100 người đã thiệt mạng - Báo Thanh Niên https://t.co/AIpfmOWxC0 qua @GoogleNews",1
819,lốc xoáy,Video: Hãi hùng cảnh tượng hoang tàn do lốc xoáy gây ra ở Mỹ https://t.co/E4oFSqJKJY,1
820,lốc xoáy,Nhân chứng kể khoảnh khắc lốc xoáy kinh hoàng tại Mỹ https://t.co/K1zHeV0u1L,1
822,lốc xoáy,"Số người thiệt mạng trong loạt trận lốc xoáy xảy ra đêm ngày 10/12 (giờ địa phương) ở miền trung nước Mỹ có thể lên tới hơn 100 người.
Ít nhất 30 cơn lốc xoáy quét qua 6 bang Arkansas, Mississippi, Illinois, Kentucky, Tennessee và Missouri. https://t.co/PU7jkpcvMw",1
823,lốc xoáy,Nhân viên cứu hộ tìm kiếm người mất tích sau trận lốc xoáy ở Mỹ https://t.co/Tp2w6pn9go,1
824,lốc xoáy,"Lốc xoáy ""lịch sử"" tại Hoa Kỳ: Ít nhất 83 người thiệt mạng https://t.co/NsTk4OQqe0 https://t.co/SYTNhU8WWz",1
825,lốc xoáy,Mỹ gấp gáp tìm cứu nạn nhân trong các trận lốc xoáy chết người https://t.co/oT30EV8IqD,1
827,lốc xoáy,"Video: Hơn 30 trận lốc xoáy càn quét 6 bang ở Mỹ, cảnh tan hoang như ‘hậu tận thế’ https://t.co/Hy5J68OV2B",1
828,lốc xoáy,"Nhiều người chết được xác nhận sau khi cơn lốc xoáy ập vào kho hàng của Amazon
https://t.co/B5Lh0mK2kW",1
829,lốc xoáy,Bất thường thời điểm lốc xoáy kinh hoàng xảy ra ở Mỹ https://t.co/szFe2AjPWy via @YouTube,1
830,lốc xoáy,Đợt lốc xoáy gây cảnh như tận thế ở Mỹ - VnExpress https://t.co/VX2jd1AMtH qua @GoogleNews,1
832,lốc xoáy,Trận lốc xoáy gây cảnh hoang tàn như tận thế ở Mỹ https://t.co/jh8hVgfrLO,1
833,lốc xoáy,Người chết do lốc xoáy ở Mỹ tăng lên gần 80 https://t.co/yx3tyIQws2,1
834,lốc xoáy,"Ít nhất 78 người chết do lốc xoáy, trong đó hơn 70 người ở Kentucky, và Biden gọi đây là ""một trong những đợt lốc xoáy lớn nhất lịch sử"".
Đó là thảm kịch.

https://t.co/lXWmnJhwsu https://t.co/frSLM4Lhfi",1
835,lốc xoáy,Người chết do lốc xoáy ở Mỹ tăng lên gần 80 https://t.co/uJgiO1tYX9,1
836,lốc xoáy,"Lốc xoáy quét qua 6 bang, đã làm thiệt mạng ít nhất 70 người ở mạn tây bang Kentucky vào đêm qua.
Video: ABS News https://t.co/A7OUXh9A7A",1
838,lốc xoáy,"Lốc xoáy càn quét Mỹ, ít nhất 50 người chết - VnExpress https://t.co/MJjzvS3mlJ",1
839,lốc xoáy,"Vào đêm qua và sáng nay, các trận lốc xoáy đã quét qua nhiều bang của nước Mỹ, gây nhiều thương vong. Theo dự đoán, có khoảng 50 người đã thiệt mạng, một số bang vẫn chưa thể xác nhận tình trạng thương vong. Ảnh: AP https://t.co/tBK0a46Wxy

#tornadoes https://t.co/evLBACPRp9",1
840,lốc xoáy,"Cảnh tượng lốc xoáy đánh sập nhà máy, phá tơi bời toà án nhà tù Mỹ, làm 70 người chết https://t.co/hFzUvK78fM",1
841,lốc xoáy,"Lốc xoáy quét qua Kentucky, các bang khác của Hoa Kỳ, giết chết hàng chục người
https://t.co/1sRPiDdmZ8",1
842,lốc xoáy,Số người thiệt mạng do lốc xoáy tại Mỹ tăng mạnh https://t.co/iFhHWu2ceA,1
843,lốc xoáy,"@bora_bora1306 @BTS_twt lốc xoáy là pay cái nhà luôn đó:)
chiều mát thêm mặt trời:))))))))))",0
844,lốc xoáy,"@SooAh25122007 @BTS_twt thêm lốc xoáy cho mát hơn :)
soo chiều vui vẻ nha!!!!",0
845,lốc xoáy,@bora_bora1306 @BTS_twt hong cần lốc xoáy đâu:),0
848,lốc xoáy,Mơ thấy lốc xoáy đánh con gì và ý nghĩa tốt hay xấu? https://t.co/OWvE2sBuAi,0
849,lốc xoáy,mà kể cả lên đh chứ em đu xong pdx kết cục chả đi đến đâu quá em cũng chán idul em quay sang đu twoset á. lại nghĩ đây là dấu hiệu trưởng thành thực sự cuối cùng xong chuảng lại đến lại đưa em về với vòng xoáy đu idul thậm chí lần này còn lốc xoáy cmnl,0
850,lốc xoáy,"Lốc xoáy làm sập, tốc mái hàng chục căn nhà ở Bạc Liêu https://t.co/3kNgDsV85P",1
851,lốc xoáy,Hề lốc xoáy https://t.co/JMrOZikztw,0
852,lốc xoáy,Đặt một khoai lốc xoáy một khoai chiên mà H&amp;C giao hai khoai chiên Lười phản ánh lại quá nên thôi ăn luôn 🥲,0
853,lốc xoáy,"mấy đời bias t nhìu lắm nma chỉ có Suho ko làm t lo còn lại ai cũng làm t lo 🥲 Suho là người đem lại cảm giác an toàn, ngoài kia bão táp mưa sa phong ba lốc xoáy thì có anh chống đỡ cho",0
855,lốc xoáy,"@condicuaanh202 Haha, b muốn thử cảm giác bị lốc xoáy đổ bộ vào ko?",0
856,lốc xoáy,@condicuaanh202 Để mình bú cho nhé. Bú lồn theo kiểu lốc xoáy luôn. Nước lồn bắn tung toé,0
857,lốc xoáy,Đẹp mê hồn những cơn lốc xoáy bằng... ánh sáng https://t.co/w0GdzWMAXd,0
858,lốc xoáy,Nằm mơ thấy lốc xoáy điềm báo gì? Đánh số mấy? https://t.co/EtsC1r8a86,0
860,lốc xoáy,Tóc lốc xoáy dĩa huông,0
861,lốc xoáy,"7. cháy rừng：
8. tuyết lở：
9. bão tuyết：
10. lốc xoáy/ vòi rồng：
11. sạt lở đất：
12. núi lửa phun trào：",0
862,lốc xoáy,Binh lính Úc giúp Fiji xây dựng lại lớp học sau những cơn lốc xoáy gây thiệt hại nặng nề https://t.co/ck4hG8L4li #IPDF #AustralianSoldiers #Fiji #Cyclones #DisasterRelief #IndoPacific https://t.co/WlfgoWjyc5,1
863,lốc xoáy,"LIVE IN YOUTUBE: Tin tức trực buổi sáng ở mỹ 29-10-2021
Nhấn vào đây để xem: https://t.co/425PQLv762
BÃO MANG THEO LỐC XOÁY VÀ LŨ LỤT ĐE DỌA ĐẾN MIỀN NAM

#tintuc #UNV #UNVtinhbuoisang #USNews #tiengviet #coronavirususa #nguoiviet #CoronavirusOutbreak https://t.co/zzosOpZSgG",1
864,lốc xoáy,"LIVE IN YOUTUBE: Tin tức trực buổi tối ở mỹ 28-10-2021
Nhấn vào đây để xem: https://t.co/MC9MsL4565
BÃO MANG THEO LỐC XOÁY VÀ LŨ LỤT ĐE DỌA ĐẾN MIỀN NAM

#tintuc #UNV #UNVtinhbuoisang #USNews #tiengviet #coronavirususa #nguoiviet #CoronavirusOutbreak https://t.co/hNSHAaF4fn",1
865,lốc xoáy,"LIVE IN YOUTUBE: Tin tức trực buổi tối ở mỹ 27-10-2021
Nhấn vào đây để xem: https://t.co/lNhcyMT3ki
LỐC XOÁY BÙNG PHÁT ĐỂ LẠI DẤU VẾT TÀN PHÁ Ở MIỀN NAM
#tintuc #UNV #UNVtinhbuoisang #USNews #tiengviet #coronavirususa #CoronavirusOutbreak #protests #noreaster https://t.co/iz0cZHB0yw",1
866,lốc xoáy,"Quảng Ngãi: Sạt lở cô lập 2.216 người dân, lốc xoáy tốc mái 44 ngôi nhà https://t.co/qIqNz9jG61 https://t.co/e1mmm8Mac0",1
867,lốc xoáy,"Em Dũ vẽ: Xúc xích xiên que, Khoai tây lốc xoáy tẩm ớt, hồ lô, cà chua kẹp xiên que ??? =)))))))))))",0
869,lốc xoáy,Lốc xoáy giật tung mái 50 nhà dân trong đêm https://t.co/tu7uMnyCou,1
870,lốc xoáy,"Lốc xoáy luôn ấy
Bõ cái công chờ đợi 
Hàng thật giá thật",0
871,lốc xoáy,@urembelb đọc pass đệ ruột khải lốc xoáy để biết chi tiết b ạ,0
873,lốc xoáy,"Bão số 8 sẽ suy yếu thành áp thấp nhiệt đới trong 12 giờ tới. Đêm qua, bão số 8 đã đi vào vịnh Bắc Bộ, cường độ suy yếu. Tuy nhiên, bão vẫn sẽ gây mưa lớn ở nhiều nơi, gây sóng lớn, lốc xoáy trên biển và nước dâng cao vùng ven bờ. https://t.co/cq0FSotmMz https://t.co/jsWsJmZc3J",1
874,lốc xoáy,"LIVE IN YOUTUBE: Tin tức trực buổi sáng ở mỹ 11-10-2021
Nhấn vào đây để xem: https://t.co/RyW44MXuU6
BÃO LỚN, LỐC XOÁY ĐƯỢC BÁO CÁO LÀM RUNG CHUYỂN MIỀN TRUNG HOA KỲ

#tintuc #UNV #UNVtinhbuoisang #USNews #tiengviet #coronavirususa #nguoiviet https://t.co/2OMBaSB58P",1
875,lốc xoáy,@nhydecow @kanabaraki Lốc xoáy vòi rồng cuốn hết đê,0
876,lốc xoáy,@allabout1127 Đợt quái vật hói giữa đầu má nó đớn ghê nhìn trên cao như cái lốc xoáy của cơm bão giật cấp 12,0
877,lốc xoáy,"@Rainie_EunHye @kazenokage13 @rikittaem9393 @likibaobei Có Mc Share vs cái kem lốc xoáy cũng ngon
Chứ khoai vs nugget hồi đó đi làm em ăn đến ngánn",0
878,lốc xoáy,"Quảng Ngãi: Lốc xoáy tốc mái, làm hư hỏng hàng loạt nhà dân https://t.co/jSCB9yv7pT https://t.co/5ZNqxHb9JB",1
879,lốc xoáy,“Cơn lốc xoáy nguyên tử” được tạo ra theo cách không ngờ https://t.co/q1mke9ygcs,1
880,lốc xoáy,Trận NGŨ THẤT PHÁO Tận Hiến TẤN CÔNG LỐC XOÁY Cờ Tướng Khai Cuộc Đỉnh Ca... https://t.co/6V2tjC1Qd9 qua @YouTube,0
881,lốc xoáy,Cờ Tướng TẤN CÔNG LỐC XOÁY Khai Cuộc THẦN TỐC Hay Nhất https://t.co/Og55UQtZ6X via @YouTube,0
883,lốc xoáy,"áo dài chiến với áo cộc
zjy đã hạ gục đối thủ sau chiêu thức lốc xoáy
fsc: chả qua anh chấp m thôi https://t.co/kdrqpNb97m",0
